temperature_C,condition,bin_key,n_samples,SOC_IQR_fraction,SOC_range_fraction
25.0,A_raw_VI_bins,"(3, 0)",83,0.09173206877006918,0.32592698409089704
25.0,A_raw_VI_bins,"(3, 1)",99,0.09503291066942687,0.17800149458623
25.0,A_raw_VI_bins,"(3, 2)",51,0.03655460840463756,0.08630028149053859
25.0,A_raw_VI_bins,"(3, 3)",55,0.012681364842106108,0.0593152437517967
25.0,A_raw_VI_bins,"(3, 10)",66,0.03310269258219503,0.06984591051732911
25.0,A_raw_VI_bins,"(3, 14)",71,0.026408893324242205,0.07491492817124301
25.0,A_raw_VI_bins,"(3, 17)",100,0.0060399141400411804,0.027015001589879892
25.0,A_raw_VI_bins,"(3, 18)",54,0.020486804279397947,0.0457375968423135
25.0,A_raw_VI_bins,"(3, 19)",52,0.02593487073980677,0.0702371624722891
25.0,A_raw_VI_bins,"(4, 0)",64,0.1717469529918078,0.2608308027778662
25.0,A_raw_VI_bins,"(4, 1)",83,0.10440127450302517,0.1790401684782113
25.0,A_raw_VI_bins,"(4, 2)",64,0.04906084180314152,0.14853072085037716
25.0,A_raw_VI_bins,"(4, 3)",55,0.039628215249016024,0.06599205863940949
25.0,A_raw_VI_bins,"(4, 4)",51,0.00628245966347607,0.06928461518060339
25.0,A_raw_VI_bins,"(4, 17)",98,0.005998375270147571,0.027000838946637906
25.0,A_raw_VI_bins,"(4, 19)",54,0.020295684188131435,0.0654386751571357
25.0,A_raw_VI_bins,"(4, 29)",105,0.010248181679430798,0.03848537311998999
25.0,A_raw_VI_bins,"(5, 1)",56,0.09093466629155583,0.17388250730096755
25.0,A_raw_VI_bins,"(5, 2)",56,0.04507901461856384,0.12834918457637362
25.0,A_raw_VI_bins,"(5, 17)",63,0.004174500411282589,0.0200957587101791
25.0,A_raw_VI_bins,"(5, 25)",54,0.005426026354788296,0.06525608337070439
25.0,A_raw_VI_bins,"(5, 26)",73,0.0002614026978633027,0.02592424856573959
25.0,A_raw_VI_bins,"(5, 29)",160,0.008187765548272899,0.04514012589126899
25.0,A_raw_VI_bins,"(6, 1)",53,0.09305339061310108,0.1595015584261255
25.0,A_raw_VI_bins,"(6, 2)",54,0.05673582086553619,0.16196726980238907
25.0,A_raw_VI_bins,"(6, 3)",53,0.03701236262920521,0.10010414542354673
25.0,A_raw_VI_bins,"(6, 23)",56,0.001291696048430102,0.010975701174682412
25.0,A_raw_VI_bins,"(6, 24)",88,0.0016808111594763808,0.03142125975723262
25.0,A_raw_VI_bins,"(6, 29)",119,0.011845677254619297,0.024556375624828097
25.0,A_raw_VI_bins,"(7, 2)",59,0.0730163313050014,0.1492850847908428
25.0,A_raw_VI_bins,"(7, 3)",66,0.024551727860467498,0.10253541416637807
25.0,A_raw_VI_bins,"(7, 4)",50,0.03963459479957987,0.10978098248834378
25.0,A_raw_VI_bins,"(7, 29)",204,0.014017750668051998,0.04386404523728189
25.0,A_raw_VI_bins,"(8, 2)",69,0.0723864630057659,0.19521029827843434
25.0,A_raw_VI_bins,"(8, 3)",63,0.03421518317851602,0.11870781563156552
25.0,A_raw_VI_bins,"(8, 4)",62,0.006372042774919484,0.06586154822758317
25.0,A_raw_VI_bins,"(8, 5)",68,0.021575613056823484,0.1041768551109451
25.0,A_raw_VI_bins,"(8, 7)",70,0.026944594593223237,0.1075674433835419
25.0,A_raw_VI_bins,"(8, 9)",61,0.04196836368116441,0.08829532249509461
25.0,A_raw_VI_bins,"(8, 10)",62,0.04066966141990297,0.09533428978889999
25.0,A_raw_VI_bins,"(8, 17)",53,0.0035225841647950895,0.009500215963528402
25.0,A_raw_VI_bins,"(9, 3)",56,0.026720291772458604,0.06813381027128224
25.0,A_raw_VI_bins,"(9, 4)",62,0.02019914642311782,0.11026849138916023
25.0,A_raw_VI_bins,"(9, 7)",66,0.021152302466909134,0.10361422953843691
25.0,A_raw_VI_bins,"(9, 9)",51,0.05001843085635688,0.055502939340327184
25.0,A_raw_VI_bins,"(9, 10)",54,0.052907767409584305,0.09042419173921701
25.0,A_raw_VI_bins,"(9, 17)",78,0.004033199566192663,0.010757627051630997
25.0,A_raw_VI_bins,"(9, 25)",51,0.004247281524151936,0.020227808696160587
25.0,A_raw_VI_bins,"(9, 29)",71,0.002834125405664023,0.0253482795995017
25.0,A_raw_VI_bins,"(10, 7)",51,0.029941697223770047,0.05859118512016637
25.0,A_raw_VI_bins,"(10, 10)",62,0.05103245202737039,0.10143091755620237
25.0,A_raw_VI_bins,"(10, 23)",75,0.0013401452747207332,0.003026417816855781
25.0,A_raw_VI_bins,"(10, 24)",75,0.001869791597577497,0.031067171809630006
25.0,A_raw_VI_bins,"(10, 29)",64,0.0073459061266338554,0.034328111266691
25.0,A_raw_VI_bins,"(11, 4)",50,0.029064760182862526,0.0671493765210594
25.0,A_raw_VI_bins,"(11, 5)",65,0.025720750643325074,0.10136273406298241
25.0,A_raw_VI_bins,"(11, 7)",68,0.021190373118883665,0.10435462919091804
25.0,A_raw_VI_bins,"(11, 10)",59,0.056049442562265184,0.09720402899577829
25.0,A_raw_VI_bins,"(11, 11)",58,0.012394519565530171,0.07117942952035522
25.0,A_raw_VI_bins,"(11, 12)",53,0.01800906080914272,0.08083645092211028
25.0,A_raw_VI_bins,"(11, 17)",64,0.0027998404453363213,0.01024301964123181
25.0,A_raw_VI_bins,"(11, 29)",154,0.009825638056897235,0.03640345383141691
25.0,A_raw_VI_bins,"(12, 3)",52,0.034301347252895575,0.06774017817005207
25.0,A_raw_VI_bins,"(12, 9)",51,0.039261050194564606,0.0640243797445545
25.0,A_raw_VI_bins,"(12, 10)",60,0.036814187176280655,0.07996233475681086
25.0,A_raw_VI_bins,"(12, 14)",63,0.021731697931301586,0.10569984253473036
25.0,A_raw_VI_bins,"(12, 17)",91,0.0048484089287247345,0.011535818560242217
25.0,A_raw_VI_bins,"(12, 18)",50,0.00642529896376387,0.02614893605444646
25.0,A_raw_VI_bins,"(12, 29)",68,0.0026979849285302115,0.017115920792809602
25.0,A_raw_VI_bins,"(13, 10)",67,0.03970097172545489,0.11180319015217055
25.0,A_raw_VI_bins,"(13, 12)",53,0.017759432185275703,0.10752394936235443
25.0,A_raw_VI_bins,"(13, 17)",93,0.006522398633720616,0.02460165973425782
25.0,A_raw_VI_bins,"(13, 18)",55,0.00665066010606663,0.039285125951283695
25.0,A_raw_VI_bins,"(13, 29)",114,0.004766098203841468,0.03235898133994661
25.0,A_raw_VI_bins,"(14, 17)",98,0.004176852313220625,0.011389547900978625
25.0,A_raw_VI_bins,"(14, 19)",52,0.01154745447573996,0.05978433569914793
25.0,A_raw_VI_bins,"(14, 26)",52,0.00018515070117633425,0.017101488306944523
25.0,A_raw_VI_bins,"(14, 29)",108,0.011446653299396897,0.039332210748747404
25.0,A_raw_VI_bins,"(15, 10)",54,0.027533452655182755,0.06906871535927017
25.0,A_raw_VI_bins,"(15, 11)",50,0.006745395008227517,0.0605683559450364
25.0,A_raw_VI_bins,"(15, 14)",52,0.027286966966259874,0.11072182254512858
25.0,A_raw_VI_bins,"(15, 17)",81,0.005470604812500501,0.027128170136348495
25.0,A_raw_VI_bins,"(15, 18)",59,0.005764352276194318,0.0271291650959975
25.0,A_raw_VI_bins,"(15, 21)",51,0.03452436936828579,0.07032102692410497
25.0,A_raw_VI_bins,"(15, 23)",53,0.0012105742667138375,0.03305917143104786
25.0,A_raw_VI_bins,"(15, 24)",64,0.0013619170874686337,0.0491882806363686
25.0,A_raw_VI_bins,"(15, 29)",90,0.003144362541706136,0.008107094814544302
25.0,A_raw_VI_bins,"(16, 7)",55,0.01734707932492785,0.08009691254191881
25.0,A_raw_VI_bins,"(16, 10)",64,0.03313583049067803,0.08031149512116054
25.0,A_raw_VI_bins,"(16, 17)",125,0.007361888187584487,0.0450253944209571
25.0,A_raw_VI_bins,"(16, 18)",56,0.009353918413463447,0.056316985171885936
25.0,A_raw_VI_bins,"(16, 29)",104,0.00952901415720836,0.0392455658050741
25.0,A_raw_VI_bins,"(17, 17)",67,0.0029917066605090192,0.0242046351344547
25.0,A_raw_VI_bins,"(17, 19)",54,0.0196860794027659,0.0811521679386688
25.0,A_raw_VI_bins,"(17, 24)",53,0.0009078710070928309,0.044822705005977626
25.0,A_raw_VI_bins,"(17, 25)",58,0.005360090805393736,0.04701942940702242
25.0,A_raw_VI_bins,"(17, 26)",59,0.00021785930418516397,0.0564145000192014
25.0,A_raw_VI_bins,"(17, 29)",166,0.017579818080348364,0.05024835861054816
25.0,A_raw_VI_bins,"(18, 17)",89,0.005613575784987779,0.026768756958542195
25.0,A_raw_VI_bins,"(18, 20)",52,0.03860708444094052,0.09415603501259517
25.0,A_raw_VI_bins,"(18, 24)",50,0.0010107479107150374,0.06407752159997099
25.0,A_raw_VI_bins,"(18, 29)",150,0.01068648748425094,0.036743730031370325
25.0,A_raw_VI_bins,"(19, 17)",95,0.005894654435816771,0.026887417719363815
25.0,A_raw_VI_bins,"(19, 18)",54,0.006189405784123803,0.028244614555855918
25.0,A_raw_VI_bins,"(19, 29)",203,0.006243991376526925,0.055251222043012416
25.0,A_raw_VI_bins,"(20, 17)",87,0.005127569291786593,0.023881315439273687
25.0,A_raw_VI_bins,"(20, 23)",72,0.001540255722763062,0.0330924752248532
25.0,A_raw_VI_bins,"(20, 24)",82,0.0017402608098638361,0.0395383908605782
25.0,A_raw_VI_bins,"(20, 26)",68,0.015368582438787082,0.04763989338410218
25.0,A_raw_VI_bins,"(20, 29)",125,0.017866317493122508,0.043739569040470216
25.0,A_raw_VI_bins,"(21, 17)",92,0.01889994390022498,0.02415183782786201
25.0,A_raw_VI_bins,"(21, 18)",50,0.019043543097467475,0.04977649790631594
25.0,A_raw_VI_bins,"(21, 29)",242,0.005806949160029551,0.05472615874724329
25.0,A_raw_VI_bins,"(21, 30)",53,0.020245560873472013,0.09337903651129392
25.0,A_raw_VI_bins,"(22, 21)",54,0.01852321100019222,0.05537569677319332
25.0,A_raw_VI_bins,"(22, 23)",73,0.0009494089497171232,0.002336952507212997
25.0,A_raw_VI_bins,"(22, 25)",58,0.005434043754476203,0.026371776328290297
25.0,A_raw_VI_bins,"(22, 29)",197,0.02068775645588511,0.05071674258800957
25.0,A_raw_VI_bins,"(23, 17)",78,0.003873014539964581,0.024204356953751116
25.0,A_raw_VI_bins,"(23, 23)",50,0.0006923423935671358,0.04001703730750933
25.0,A_raw_VI_bins,"(23, 29)",180,0.008994462860622221,0.0329917529586119
25.0,A_raw_VI_bins,"(24, 16)",55,0.0042023748132100636,0.010631143849431202
25.0,A_raw_VI_bins,"(24, 17)",68,0.005930605234922837,0.024079108410239858
25.0,A_raw_VI_bins,"(24, 29)",209,0.013195069624508893,0.04816375872403583
25.0,A_raw_VI_bins,"(24, 34)",52,0.054775709372899495,0.1310326032797497
25.0,A_raw_VI_bins,"(25, 23)",57,0.001513190363047645,0.0030481516115743457
25.0,A_raw_VI_bins,"(25, 24)",97,0.0017726703686165024,0.020363202953557646
25.0,A_raw_VI_bins,"(25, 26)",75,0.015339775320142857,0.049942445138269786
25.0,A_raw_VI_bins,"(25, 29)",175,0.005445302225368431,0.040003380577164904
25.0,A_raw_VI_bins,"(26, 17)",53,0.004237200255462592,0.023089940483495996
25.0,A_raw_VI_bins,"(26, 19)",53,0.01990252929365144,0.059298748099722465
25.0,A_raw_VI_bins,"(26, 29)",201,0.005759533954595053,0.05101398747859626
25.0,A_raw_VI_bins,"(26, 31)",51,0.025433391831301055,0.07387315766439911
25.0,A_raw_VI_bins,"(26, 32)",50,0.013421691552463477,0.10671619891615075
25.0,A_raw_VI_bins,"(26, 34)",65,0.05002388400580671,0.12449414527402453
25.0,A_raw_VI_bins,"(27, 16)",59,0.005967300399228104,0.011083892680460505
25.0,A_raw_VI_bins,"(27, 17)",72,0.005311790869413913,0.011279122679879516
25.0,A_raw_VI_bins,"(27, 26)",72,0.00025773198757417237,0.02191531690456383
25.0,A_raw_VI_bins,"(27, 29)",104,0.008297740995592995,0.040775296792743054
25.0,A_raw_VI_bins,"(27, 33)",64,0.017814631201951536,0.09651459249986133
25.0,A_raw_VI_bins,"(27, 34)",61,0.04353852837817879,0.1071380302117888
25.0,A_raw_VI_bins,"(28, 17)",51,0.00434790620725467,0.019770520031779593
25.0,A_raw_VI_bins,"(28, 23)",81,0.00144837796824282,0.0031161487117979947
25.0,A_raw_VI_bins,"(28, 24)",74,0.0017996906398761725,0.04709033542586105
25.0,A_raw_VI_bins,"(28, 28)",68,0.010371738789221263,0.029293918728167334
25.0,A_raw_VI_bins,"(28, 29)",180,0.010848285631696264,0.02930192662334774
25.0,A_raw_VI_bins,"(29, 10)",53,0.025716639456634938,0.05457950837131942
25.0,A_raw_VI_bins,"(29, 29)",151,0.006760454252217274,0.04777464319687763
25.0,A_raw_VI_bins,"(29, 31)",53,0.019609866583194524,0.05080293880186715
25.0,A_raw_VI_bins,"(29, 34)",58,0.04267219071296291,0.10989030781969811
25.0,A_raw_VI_bins,"(29, 35)",59,0.11870619673718497,0.2576167914855325
25.0,A_raw_VI_bins,"(30, 17)",77,0.003646328677970656,0.011294761999021907
25.0,A_raw_VI_bins,"(30, 26)",51,0.0001815298315962499,0.0003702844796932281
25.0,A_raw_VI_bins,"(30, 29)",152,0.008342054697924706,0.0362197623039382
25.0,A_raw_VI_bins,"(30, 35)",74,0.16160840432844026,0.2532520810774403
25.0,A_raw_VI_bins,"(31, 17)",71,0.005028541365921346,0.010368484702057423
25.0,A_raw_VI_bins,"(31, 29)",102,0.03202452120304844,0.03954685266128055
25.0,A_raw_VI_bins,"(31, 35)",59,0.13681737539854855,0.24943500700667665
25.0,A_raw_VI_bins,"(32, 17)",55,0.017563428072322362,0.02193061962047138
25.0,A_raw_VI_bins,"(32, 24)",71,0.0012538399433233982,0.058015180531625465
25.0,A_raw_VI_bins,"(32, 29)",131,0.009530531401128028,0.013907636777523602
25.0,A_raw_VI_bins,"(32, 35)",57,0.12774539335974933,0.23681721797776267
25.0,A_raw_VI_bins,"(33, 29)",188,0.02664125624203373,0.05268926400116258
25.0,A_raw_VI_bins,"(33, 30)",54,0.029820975304584607,0.07759557386471605
25.0,A_raw_VI_bins,"(33, 35)",70,0.11220491478732647,0.20083968292409632
25.0,A_raw_VI_bins,"(34, 7)",56,0.011242087747209029,0.07151771726764133
25.0,A_raw_VI_bins,"(34, 10)",56,0.0384763879663923,0.06840263345591668
25.0,A_raw_VI_bins,"(34, 17)",83,0.0059355008675761045,0.011609459946937073
25.0,A_raw_VI_bins,"(34, 18)",57,0.004427346502528073,0.029933342506332727
25.0,A_raw_VI_bins,"(34, 25)",51,0.005395684953656499,0.05109215346709017
25.0,A_raw_VI_bins,"(34, 26)",67,0.0110016237132049,0.04353442606434621
25.0,A_raw_VI_bins,"(34, 29)",98,0.008485245733371283,0.018960026711915767
25.0,A_raw_VI_bins,"(35, 17)",67,0.005351877520127224,0.02371631301871524
25.0,A_raw_VI_bins,"(35, 23)",68,0.0012160458493313264,0.0028752910497806816
25.0,A_raw_VI_bins,"(35, 24)",75,0.0017403098392128058,0.05120717794248453
25.0,A_raw_VI_bins,"(35, 29)",129,0.005771556856207671,0.050155490300906935
25.0,A_raw_VI_bins,"(36, 17)",79,0.0057759146253117954,0.026258811393096715
25.0,A_raw_VI_bins,"(36, 18)",60,0.018803755272071676,0.048818549204254214
25.0,A_raw_VI_bins,"(36, 19)",58,0.021916129363775627,0.0634933565713296
25.0,A_raw_VI_bins,"(36, 20)",50,0.03473998630418429,0.05583175780913041
25.0,A_raw_VI_bins,"(36, 29)",120,0.002635293382248327,0.047905747048946234
25.0,A_raw_VI_bins,"(37, 17)",71,0.017804503642557368,0.022336110186346292
25.0,A_raw_VI_bins,"(37, 25)",55,0.005412552672421467,0.05852482991034924
25.0,A_raw_VI_bins,"(37, 26)",83,0.015326100420400612,0.03468828943409075
25.0,A_raw_VI_bins,"(37, 29)",232,0.013647353525173989,0.042200932629604115
25.0,A_raw_VI_bins,"(37, 30)",55,0.03354026626060791,0.05735460482738752
25.0,A_raw_VI_bins,"(38, 17)",94,0.019796954964475866,0.028301400034540736
25.0,A_raw_VI_bins,"(38, 18)",51,0.02242652888307739,0.05330870427325407
25.0,A_raw_VI_bins,"(38, 21)",54,0.020116239184920448,0.03166626176778431
25.0,A_raw_VI_bins,"(38, 22)",64,0.019585272199174497,0.04941795072203914
25.0,A_raw_VI_bins,"(38, 23)",58,0.0015239777470892335,0.03298706699273912
25.0,A_raw_VI_bins,"(38, 24)",87,0.0015888205099542363,0.03632274525661261
25.0,A_raw_VI_bins,"(38, 29)",200,0.005693445281752085,0.03469938930320504
25.0,A_raw_VI_bins,"(39, 26)",101,0.015234288501980164,0.043457831325850904
25.0,A_raw_VI_bins,"(39, 29)",272,0.024736523941506383,0.06801678066154648
25.0,A_raw_VI_bins,"(39, 32)",69,0.029624726040302418,0.0674483591940841
25.0,A_raw_VI_bins,"(39, 33)",71,0.030386245026238212,0.07681413042368279
25.0,A_raw_VI_bins,"(39, 34)",120,0.03321530909962611,0.10149096849302097
25.0,A_raw_VI_bins,"(39, 35)",162,0.051210845866382915,0.14827086714347182
25.0,B_raw_plus_absI_mean_past200_tertile,"(0, 0, 1)",64,0.09027720059710324,0.2201631402187343
25.0,B_raw_plus_absI_mean_past200_tertile,"(0, 0, 2)",130,0.11077018269336081,0.2786876598772881
25.0,B_raw_plus_absI_mean_past200_tertile,"(0, 1, 0)",51,0.04650046568222499,0.0839193968440391
25.0,B_raw_plus_absI_mean_past200_tertile,"(0, 1, 1)",55,0.06657910256773664,0.1177206519284032
25.0,B_raw_plus_absI_mean_past200_tertile,"(1, 0, 2)",103,0.16697858686849298,0.3321238209732787
25.0,B_raw_plus_absI_mean_past200_tertile,"(2, 0, 2)",51,0.18677361296928624,0.3028589138593612
25.0,B_raw_plus_absI_mean_past200_tertile,"(2, 1, 2)",52,0.027458859349518305,0.13436034550720688
25.0,B_raw_plus_absI_mean_past200_tertile,"(2, 24, 0)",61,0.001189090834628398,0.002273346953026306
25.0,B_raw_plus_absI_mean_past200_tertile,"(3, 0, 2)",50,0.08852556078847224,0.32592698409089704
25.0,B_raw_plus_absI_mean_past200_tertile,"(3, 17, 2)",74,0.00448977199098935,0.02472772473813349
25.0,B_raw_plus_absI_mean_past200_tertile,"(4, 17, 0)",65,0.0034495343757296737,0.024842327306127815
25.0,B_raw_plus_absI_mean_past200_tertile,"(4, 29, 2)",68,0.010248158613614153,0.038485349474630295
25.0,B_raw_plus_absI_mean_past200_tertile,"(5, 29, 1)",59,0.014703834104335595,0.0348929883167446
25.0,B_raw_plus_absI_mean_past200_tertile,"(5, 29, 2)",67,0.005843136992276496,0.01807680655107828
25.0,B_raw_plus_absI_mean_past200_tertile,"(6, 23, 0)",55,0.0012754868065716907,0.0029001019867125055
25.0,B_raw_plus_absI_mean_past200_tertile,"(6, 24, 0)",83,0.0015782628568102863,0.03128209522403591
25.0,B_raw_plus_absI_mean_past200_tertile,"(6, 29, 2)",55,0.009011083346287113,0.011845870358390798
25.0,B_raw_plus_absI_mean_past200_tertile,"(7, 29, 0)",106,0.013080731539136442,0.043109191630391994
25.0,B_raw_plus_absI_mean_past200_tertile,"(7, 29, 1)",51,0.014648868734253168,0.0369153304345779
25.0,B_raw_plus_absI_mean_past200_tertile,"(8, 17, 0)",50,0.0036533572611665566,0.009500215963528402
25.0,B_raw_plus_absI_mean_past200_tertile,"(9, 17, 2)",57,0.0035128487674468134,0.007684736830107619
25.0,B_raw_plus_absI_mean_past200_tertile,"(9, 29, 0)",69,0.002834128651105605,0.0253482795995017
25.0,B_raw_plus_absI_mean_past200_tertile,"(10, 23, 1)",71,0.0013185357340500248,0.0029399504451984027
25.0,B_raw_plus_absI_mean_past200_tertile,"(10, 24, 1)",64,0.0016104684163802674,0.003008073654007598
25.0,B_raw_plus_absI_mean_past200_tertile,"(10, 29, 0)",51,0.004744772905315303,0.034328111266691
25.0,B_raw_plus_absI_mean_past200_tertile,"(11, 29, 0)",72,0.0028315348478640257,0.0065488720956035085
25.0,B_raw_plus_absI_mean_past200_tertile,"(13, 17, 2)",65,0.004570799654901592,0.008799939624484387
25.0,B_raw_plus_absI_mean_past200_tertile,"(13, 29, 1)",68,1.294699357445861e-07,0.03235898133994661
25.0,B_raw_plus_absI_mean_past200_tertile,"(14, 17, 2)",95,0.004128555159047975,0.011389547900978625
25.0,B_raw_plus_absI_mean_past200_tertile,"(14, 26, 0)",51,0.00018152473161681115,0.015595008201823302
25.0,B_raw_plus_absI_mean_past200_tertile,"(14, 29, 0)",54,0.0032495207113903968,0.0057725254570759055
25.0,B_raw_plus_absI_mean_past200_tertile,"(15, 17, 2)",63,0.0037054689682342046,0.027128170136348495
25.0,B_raw_plus_absI_mean_past200_tertile,"(15, 24, 0)",52,0.0010700917365263352,0.03288924103932933
25.0,B_raw_plus_absI_mean_past200_tertile,"(15, 29, 2)",51,0.00031140700180837255,0.008106913533452498
25.0,B_raw_plus_absI_mean_past200_tertile,"(16, 17, 2)",65,0.004685820884854197,0.024597114725199265
25.0,B_raw_plus_absI_mean_past200_tertile,"(17, 29, 0)",79,0.007316264465879574,0.027813660175354193
25.0,B_raw_plus_absI_mean_past200_tertile,"(17, 29, 2)",53,0.009133997953697404,0.020497340768785677
25.0,B_raw_plus_absI_mean_past200_tertile,"(18, 17, 1)",50,0.002556681069816047,0.023698323536264165
25.0,B_raw_plus_absI_mean_past200_tertile,"(18, 29, 0)",55,0.012603658620194635,0.02154755182211493
25.0,B_raw_plus_absI_mean_past200_tertile,"(18, 29, 1)",67,0.010686493163773514,0.0327655457517228
25.0,B_raw_plus_absI_mean_past200_tertile,"(19, 17, 2)",57,0.0030561330795877972,0.008088917164869924
25.0,B_raw_plus_absI_mean_past200_tertile,"(19, 29, 1)",100,0.008526884052865946,0.05525121230668778
25.0,B_raw_plus_absI_mean_past200_tertile,"(19, 29, 2)",95,0.00802945981699077,0.024710771942436704
25.0,B_raw_plus_absI_mean_past200_tertile,"(20, 17, 2)",71,0.004702035574417951,0.023881315439273687
25.0,B_raw_plus_absI_mean_past200_tertile,"(20, 26, 0)",64,0.015375842607418533,0.04763989338410218
25.0,B_raw_plus_absI_mean_past200_tertile,"(21, 17, 2)",61,0.018997026531613448,0.02415183782786201
25.0,B_raw_plus_absI_mean_past200_tertile,"(21, 29, 1)",96,0.006107169377533472,0.05472615874724329
25.0,B_raw_plus_absI_mean_past200_tertile,"(21, 29, 2)",110,0.0028336120463577363,0.012517542834998785
25.0,B_raw_plus_absI_mean_past200_tertile,"(22, 23, 0)",73,0.0009494089497171232,0.002336952507212997
25.0,B_raw_plus_absI_mean_past200_tertile,"(22, 29, 0)",121,0.023230819537094494,0.0445192673612248
25.0,B_raw_plus_absI_mean_past200_tertile,"(23, 29, 0)",89,0.002834154614637985,0.011763657760591184
25.0,B_raw_plus_absI_mean_past200_tertile,"(23, 29, 2)",86,0.01116798226695831,0.0329917529586119
25.0,B_raw_plus_absI_mean_past200_tertile,"(24, 29, 0)",54,1.5983799583896285e-07,0.01137594307843287
25.0,B_raw_plus_absI_mean_past200_tertile,"(24, 29, 1)",81,0.01319509234259969,0.04816375872403583
25.0,B_raw_plus_absI_mean_past200_tertile,"(24, 29, 2)",74,0.011238314545489403,0.037712737263348395
25.0,B_raw_plus_absI_mean_past200_tertile,"(25, 26, 0)",74,0.015336149234674634,0.02328218413733768
25.0,B_raw_plus_absI_mean_past200_tertile,"(25, 29, 1)",84,0.0032697143293780595,0.040003380577164904
25.0,B_raw_plus_absI_mean_past200_tertile,"(25, 29, 2)",56,0.0028330691303516398,0.018965866979010204
25.0,B_raw_plus_absI_mean_past200_tertile,"(26, 29, 0)",82,0.005957090888075278,0.02226168573289633
25.0,B_raw_plus_absI_mean_past200_tertile,"(26, 29, 1)",56,0.008531851664776102,0.04784041677439871
25.0,B_raw_plus_absI_mean_past200_tertile,"(26, 29, 2)",63,0.01278074814382002,0.021846203299480615
25.0,B_raw_plus_absI_mean_past200_tertile,"(27, 16, 2)",54,0.005784111567461947,0.010758900655617909
25.0,B_raw_plus_absI_mean_past200_tertile,"(27, 17, 2)",63,0.004693508176774053,0.010825308880390905
25.0,B_raw_plus_absI_mean_past200_tertile,"(27, 26, 0)",71,0.00025410323620755904,0.02191531690456383
25.0,B_raw_plus_absI_mean_past200_tertile,"(27, 29, 0)",61,0.018053683787692232,0.02353785454582602
25.0,B_raw_plus_absI_mean_past200_tertile,"(28, 23, 0)",81,0.00144837796824282,0.0031161487117979947
25.0,B_raw_plus_absI_mean_past200_tertile,"(28, 24, 0)",67,0.0016430233245503523,0.017315166938429605
25.0,B_raw_plus_absI_mean_past200_tertile,"(28, 29, 0)",66,0.004106418302513015,0.0292939674097904
25.0,B_raw_plus_absI_mean_past200_tertile,"(28, 29, 1)",54,0.012006608289630405,0.01724682907142816
25.0,B_raw_plus_absI_mean_past200_tertile,"(28, 29, 2)",60,0.013078466752962647,0.01707099235943199
25.0,B_raw_plus_absI_mean_past200_tertile,"(29, 29, 1)",69,0.018313747577489714,0.04172424449451351
25.0,B_raw_plus_absI_mean_past200_tertile,"(29, 29, 2)",52,0.016691988837613025,0.04574418230683064
25.0,B_raw_plus_absI_mean_past200_tertile,"(30, 17, 2)",70,0.003646305148519491,0.011294761999021907
25.0,B_raw_plus_absI_mean_past200_tertile,"(30, 29, 0)",52,0.003080475466329391,0.008183021987737682
25.0,B_raw_plus_absI_mean_past200_tertile,"(30, 29, 2)",62,0.007696621122099678,0.0362197623039382
25.0,B_raw_plus_absI_mean_past200_tertile,"(31, 17, 2)",54,0.003334297671640396,0.010368484702057423
25.0,B_raw_plus_absI_mean_past200_tertile,"(31, 29, 2)",53,0.03468900668401187,0.03954685266128055
25.0,B_raw_plus_absI_mean_past200_tertile,"(32, 24, 0)",58,0.0008971128320250932,0.033070414567808126
25.0,B_raw_plus_absI_mean_past200_tertile,"(32, 29, 0)",50,0.006563730306512694,0.00656397684416099
25.0,B_raw_plus_absI_mean_past200_tertile,"(33, 29, 1)",71,0.028396307686673006,0.05268926400116258
25.0,B_raw_plus_absI_mean_past200_tertile,"(33, 29, 2)",69,0.007273623304949073,0.04367009155527024
25.0,B_raw_plus_absI_mean_past200_tertile,"(34, 26, 0)",54,0.00019966373619606514,0.015522558355807847
25.0,B_raw_plus_absI_mean_past200_tertile,"(34, 29, 2)",52,0.010130680236690504,0.018960026711915767
25.0,B_raw_plus_absI_mean_past200_tertile,"(35, 29, 2)",108,0.003072929098435595,0.05015546016466399
25.0,B_raw_plus_absI_mean_past200_tertile,"(36, 17, 2)",52,0.01950416026969104,0.02429597901384173
25.0,B_raw_plus_absI_mean_past200_tertile,"(36, 29, 0)",68,0.0019270334888354945,0.0019271872995826334
25.0,B_raw_plus_absI_mean_past200_tertile,"(37, 29, 0)",57,0.0057267851312929885,0.005911540167941265
25.0,B_raw_plus_absI_mean_past200_tertile,"(37, 29, 1)",92,0.013647475576957668,0.042200932629604115
25.0,B_raw_plus_absI_mean_past200_tertile,"(37, 29, 2)",83,0.005760296333153225,0.02348544907877681
25.0,B_raw_plus_absI_mean_past200_tertile,"(38, 23, 0)",50,0.0013457644090199006,0.002485978082709117
25.0,B_raw_plus_absI_mean_past200_tertile,"(38, 24, 0)",78,0.0013240652709808343,0.03248338551737173
25.0,B_raw_plus_absI_mean_past200_tertile,"(38, 29, 0)",69,1.256449509989821e-07,0.024562240996572116
25.0,B_raw_plus_absI_mean_past200_tertile,"(38, 29, 2)",105,0.005742457832119907,0.03469938930320504
25.0,B_raw_plus_absI_mean_past200_tertile,"(39, 26, 0)",64,0.0002650287833316778,0.0005010219921163239
25.0,B_raw_plus_absI_mean_past200_tertile,"(39, 29, 0)",119,0.019834235269720057,0.06556925821088255
